timestamp_ms,block_number
0,3070
0,3080
0,3090
0,3100
0,3110
0,3120
0,3130
0,3140
0,3150
0,3160
0,3170
0,3180
0,3190
0,3200
0,3210
0,3220
0,3230
0,3240
0,3250
0,3260
0,3270
0,3280
0,3290
0,3300
0,3310
0,3320
0,3330
0,3340
0,3350
0,3360
0,3370
0,3380
0,3390
0,3400
0,3410
0,3420
0,3430
0,3440
0,3450
0,3460
0,3470
0,3480
0,3490
0,3500
0,3510
0,3520
0,3530
0,3540
0,3550
0,3560
0,3570
0,3580
0,3590
0,3600
0,3610
0,3620
0,3630
0,3640
0,3650
0,3660
0,3670
0,3680
0,3690
0,3700
0,3710
0,3720
0,3730
0,3740
0,3750
0,3760
0,3770
0,3780
0,3790
0,3800
0,3810
0,3820
0,3830
0,3840
0,3850
0,3860
0,3870
0,3880
0,3890
0,3900
0,3910
0,3920
0,3930
0,3940
0,3950
0,3960
0,3970
0,3980
0,3990
0,4000
0,4010
0,4020
0,4030
0,4040
0,4050
0,4060
0,4070
0,4080
0,4090
0,4100
0,4110
0,4120
0,4130
0,4140
0,4150
0,4160
0,4170
0,4180
0,4190
0,4200
0,4210
0,4220
0,4230
0,4240
0,4250
0,4260
0,4270
0,4280
0,4290
0,4300
0,4310
0,4320
0,4330
0,4340
0,4350
0,4360
0,4370
0,4380
0,4390
0,4400
0,4410
0,4420
0,4430
0,4440
0,4450
0,4460
0,4470
0,4480
0,4490
0,4500
0,4510
0,4520
0,4530
0,4540
0,4550
0,4560
0,4570
0,4580
0,4590
0,4600
0,4610
0,4620
0,4630
0,4640
0,4650
0,4660
0,4670
0,4680
0,4690
0,4700
0,4710
0,4720
0,4730
0,4740
0,4750
0,4760
0,4770
0,4780
0,4790
0,4800
0,4810
0,4820
0,4830
0,4840
0,4850
0,4860
0,4870
0,4880
0,4890
0,4900
0,4910
0,4920
0,4930
0,4940
0,4950
0,4960
0,4970
0,4980
0,4990
0,5000
0,5010
0,5020
0,5030
0,5040
0,5050
0,5060
0,5070
0,5080
0,5090
0,5100
0,5110
0,5120
0,5130
0,5140
0,5150
0,5160
0,5170
0,5180
0,5190
0,5200
0,5210
0,5220
0,5230
0,5240
0,5250
0,5260
0,5270
0,5280
0,5290
0,5300
0,5310
0,5320
0,5330
0,5340
0,5350
0,5360
0,5370
0,5380
0,5390
0,5400
0,5410
0,5420
0,5430
0,5440
0,5450
0,5460
0,5470
0,5480
0,5490
0,5500
0,5510
0,5520
0,5530
0,5540
0,5550
0,5560
0,5570
0,5580
0,5590
0,5600
0,5610
0,5620
0,5630
0,5640
0,5650
0,5660
0,5670
0,5680
0,5690
0,5700
0,5710
0,5720
0,5730
0,5740
0,5750
0,5760
0,5770
1000,5780
1000,5790
1000,5800
1000,5810
1000,5820
1000,5830
1000,5840
1000,5850
1000,5860
1000,5870
1000,5880
1000,5890
1000,5900
1000,5910
1000,5920
1000,5930
1000,5940
1000,5950
1000,5960
1000,5970
1000,5980
1000,5990
1000,6000
1000,6010
1000,6020
1000,6030
1000,6040
1000,6050
1000,6060
1000,6070
1000,6080
1000,6090
1000,6100
1000,6110
1000,6120
1000,6130
1000,6140
1000,6150
1000,6160
1000,6170
1000,6180
1000,6190
1000,6200
1000,6210
1000,6220
1000,6230
1000,6240
1000,6250
1000,6260
1000,6270
1000,6280
1000,6290
1000,6300
1000,6310
1000,6320
1000,6330
1000,6340
1000,6350
1000,6360
1000,6370
1000,6380
1000,6390
1000,6400
1000,6410
1000,6420
1000,6430
1000,6440
1000,6450
1000,6460
1000,6470
1000,6480
1000,6490
1000,6500
1000,6510
1000,6520
1000,6530
1000,6540
1000,6550
1000,6560
1000,6570
1000,6580
1000,6590
1000,6600
1000,6610
1000,6620
1000,6630
1000,6640
1000,6650
1000,6660
1000,6670
1000,6680
1000,6690
1000,6700
1000,6710
1000,6720
1000,6730
1000,6740
1000,6750
1000,6760
1000,6770
1000,6780
1000,6790
1000,6800
1000,6810
1000,6820
1000,6830
1000,6840
1000,6850
1000,6860
1000,6870
1000,6880
1000,6890
1000,6900
1000,6910
1000,6920
1000,6930
1000,6940
1000,6950
1000,6960
1000,6970
1000,6980
1000,6990
1000,7000
1000,7010
1000,7020
1000,7030
1000,7040
1000,7050
1000,7060
1000,7070
1000,7080
1000,7090
1000,7100
1000,7110
1000,7120
1000,7130
1000,7140
1000,7150
1000,7160
1000,7170
1000,7180
1000,7190
1000,7200
1000,7210
1000,7220
1000,7230
1000,7240
1000,7250
1000,7260
1000,7270
1000,7280
1000,7290
1000,7300
1000,7310
1000,7320
1000,7330
1000,7340
1000,7350
1000,7360
1000,7370
1000,7380
1000,7390
1000,7400
1000,7410
1000,7420
1000,7430
1000,7440
1000,7450
1000,7460
1000,7470
1000,7480
1000,7490
1000,7500
1000,7510
1000,7520
1000,7530
1000,7540
1000,7550
1000,7560
1000,7570
1000,7580
1000,7590
1000,7600
1000,7610
1000,7620
1000,7630
1000,7640
1000,7650
1000,7660
1000,7670
1000,7680
1000,7690
1000,7700
1000,7710
1000,7720
1000,7730
1000,7740
1000,7750
1000,7760
1000,7770
1000,7780
1000,7790
1000,7800
1000,7810
1000,7820
1000,7830
1000,7840
1000,7850
1000,7860
1000,7870
1000,7880
1000,7890
1000,7900
1000,7910
1000,7920
1000,7930
1000,7940
1000,7950
1000,7960
1000,7970
1000,7980
1000,7990
1000,8000
1000,8010
1000,8020
1000,8030
1000,8040
1000,8050
1000,8060
1000,8070
1000,8080
1000,8090
1000,8100
1000,8110
1000,8120
1000,8130
1000,8140
1000,8150
1000,8160
1000,8170
1000,8180
1000,8190
1000,8200
1000,8210
1000,8220
1000,8230
1000,8240
1000,8250
1000,8260
1000,8270
1000,8280
1000,8290
1000,8300
1000,8310
1000,8320
1000,8330
1000,8340
1000,8350
1000,8360
1000,8370
1000,8380
1000,8390
1000,8400
1000,8410
1000,8420
1000,8430
1000,8440
1000,8450
1000,8460
1000,8470
1000,8480
1000,8490
1000,8500
1000,8510
1000,8520
1000,8530
1000,8540
1000,8550
1000,8560
1000,8570
1000,8580
1000,8590
1000,8600
1000,8610
1000,8620
1000,8630
1000,8640
1000,8650
1000,8660
1000,8670
1000,8680
1000,8690
1000,8700
1000,8710
1000,8720
1000,8730
1000,8740
1000,8750
1000,8760
1000,8770
1000,8780
1000,8790
1000,8800
1000,8810
1000,8820
1000,8830
1000,8840
1000,8850
1000,8860
1000,8870
1000,8880
1000,8890
1000,8900
1000,8910
1000,8920
1000,8930
1000,8940
1000,8950
1000,8960
1000,8970
1000,8980
1000,8990
1000,9000
1000,9010
1000,9020
1000,9030
1000,9040
1000,9050
1000,9060
1000,9070
1000,9080
1000,9090
1000,9100
1000,9110
1000,9120
1000,9130
1000,9140
1000,9150
1000,9160
1000,9170
1000,9180
1000,9190
1000,9200
1000,9210
1000,9220
1000,9230
1000,9240
1000,9250
1000,9260
1000,9270
1000,9280
1000,9290
1000,9300
1000,9310
1000,9320
1000,9330
1000,9340
1000,9350
1000,9360
1000,9370
1000,9380
1000,9390
1000,9400
1000,9410
1000,9420
1000,9430
1000,9440
1000,9450
1000,9460
1000,9470
1000,9480
1000,9490
1000,9500
1000,9510
1000,9520
1000,9530
1000,9540
1000,9550
1000,9560
1000,9570
1000,9580
1000,9590
1000,9600
1000,9610
1000,9620
1000,9630
1000,9640
1000,9650
1000,9660
1000,9670
1000,9680
1000,9690
1000,9700
1000,9710
1000,9720
1000,9730
1000,9740
1000,9750
1000,9760
1000,9770
1000,9780
1000,9790
1000,9800
1000,9810
1000,9820
1000,9830
1000,9840
1000,9850
1000,9860
1000,9870
1000,9880
1000,9890
1000,9900
1000,9910
1000,9920
1000,9930
1000,9940
1000,9950
1000,9960
1000,9970
1000,9980
1000,9990
1000,10000
1000,10010
1000,10020
1000,10030
1000,10040
1000,10050
1000,10060
1000,10070
1000,10080
1000,10090
1000,10100
1000,10110
1000,10120
1000,10130
1000,10140
1000,10150
1000,10160
1000,10170
1000,10180
1000,10190
1000,10200
1000,10210
1000,10220
1000,10230
1000,10240
1000,10250
1000,10260
1000,10270
1000,10280
1000,10290
1000,10300
1000,10310
1000,10320
1000,10330
1000,10340
1000,10350
1000,10360
1000,10370
1000,10380
1000,10390
1000,10400
1000,10410
1000,10420
1000,10430
1000,10440
1000,10450
1000,10460
1000,10470
1000,10480
1000,10490
1000,10500
1000,10510
1000,10520
1000,10530
1000,10540
1000,10550
1000,10560
1000,10570
1000,10580
1000,10590
1000,10600
1000,10610
1000,10620
1000,10630
1000,10640
1000,10650
1000,10660
1000,10670
1000,10680
1000,10690
1000,10700
1000,10710
1000,10720
1000,10730
1000,10740
1000,10750
1000,10760
1000,10770
1000,10780
1000,10790
1000,10800
1000,10810
1000,10820
1000,10830
1000,10840
1000,10850
1000,10860
1000,10870
1000,10880
1000,10890
1000,10900
1000,10910
1000,10920
1000,10930
1000,10940
1000,10950
1000,10960
1000,10970
1000,10980
1000,10990
1000,11000
1000,11010
1000,11020
1000,11030
1000,11040
1000,11050
1000,11060
1000,11070
1000,11080
1000,11090
1000,11100
1000,11110
1000,11120
1000,11130
1000,11140
1000,11150
1000,11160
1000,11170
1000,11180
1000,11190
1000,11200
1000,11210
1000,11220
1000,11230
1000,11240
1000,11250
1000,11260
1000,11270
1000,11280
1000,11290
1000,11300
1000,11310
1000,11320
1000,11330
1000,11340
1000,11350
1000,11360
1000,11370
1000,11380
1000,11390
1000,11400
1000,11410
1000,11420
1000,11430
1000,11440
1000,11450
1000,11460
1000,11470
1000,11480
1000,11490
1000,11500
1000,11510
1000,11520
1000,11530
1000,11540
1000,11550
1000,11560
1000,11570
1000,11580
1000,11590
1000,11600
1000,11610
1000,11620
1000,11630
1000,11640
1000,11650
1000,11660
1000,11670
1000,11680
1000,11690
1000,11700
1000,11710
1000,11720
1000,11730
1000,11740
1000,11750
1000,11760
1000,11770
1000,11780
1000,11790
1000,11800
1000,11810
1000,11820
1000,11830
1000,11840
1000,11850
1000,11860
1000,11870
1000,11880
1000,11890
1000,11900
1000,11910
1000,11920
1000,11930
1000,11940
1000,11950
1000,11960
1000,11970
1000,11980
1000,11990
1000,12000
1000,12010
1000,12020
1000,12030
1000,12040
1000,12050
1000,12060
1000,12070
1000,12080
1000,12090
1000,12100
1000,12110
1000,12120
1000,12130
1000,12140
1000,12150
1000,12160
1000,12170
1000,12180
1000,12190
1000,12200
1000,12210
1000,12220
1000,12230
1000,12240
1000,12250
1000,12260
1000,12270
1000,12280
1000,12290
1000,12300
1000,12310
1000,12320
1000,12330
1000,12340
1000,12350
1000,12360
1000,12370
1000,12380
1000,12390
1000,12400
1000,12410
1000,12420
1000,12430
1000,12440
1000,12450
1000,12460
1000,12470
1000,12480
1000,12490
1000,12500
1000,12510
1000,12520
1000,12530
1000,12540
1000,12550
1000,12560
1000,12570
1000,12580
1000,12590
1000,12600
1000,12610
1000,12620
1000,12630
1000,12640
1000,12650
1000,12660
1000,12670
1000,12680
1000,12690
1000,12700
1000,12710
1000,12720
1000,12730
1000,12740
1000,12750
1000,12760
1000,12770
1000,12780
1000,12790
1000,12800
1000,12810
1000,12820
1000,12830
1000,12840
1000,12850
1000,12860
1000,12870
1000,12880
1000,12890
1000,12900
1000,12910
1000,12920
1000,12930
1000,12940
1000,12950
1000,12960
1000,12970
1000,12980
1000,12990
1000,13000
1000,13010
1000,13020
1000,13030
1000,13040
1000,13050
1000,13060
1000,13070
1000,13080
1000,13090
1000,13100
1000,13110
1000,13120
1000,13130
1000,13140
1000,13150
1000,13160
1000,13170
1000,13180
1000,13190
1000,13200
1000,13210
1000,13220
1000,13230
1000,13240
1000,13250
1000,13260
1000,13270
1000,13280
1000,13290
1000,13300
1000,13310
1000,13320
1000,13330
1000,13340
1000,13350
1000,13360
1000,13370
1000,13380
1000,13390
1000,13400
1000,13410
1000,13420
1000,13430
1000,13440
1000,13450
1000,13460
1000,13470
1000,13480
1000,13490
1000,13500
1000,13510
1000,13520
1000,13530
1000,13540
1000,13550
1000,13560
1000,13570
1000,13580
1000,13590
1000,13600
1000,13610
1000,13620
1000,13630
1000,13640
1000,13650
1000,13660
1000,13670
1000,13680
1000,13690
1000,13700
1000,13710
1000,13720
1000,13730
1000,13740
1000,13750
1000,13760
1000,13770
1000,13780
1000,13790
1000,13800
1000,13810
1000,13820
1000,13830
1000,13840
1000,13850
1000,13860
1000,13870
1000,13880
1000,13890
1000,13900
1000,13910
1000,13920
1000,13930
1000,13940
1000,13950
1000,13960
1000,13970
1000,13980
1000,13990
1000,14000
1000,14010
1000,14020
1000,14030
1000,14040
1000,14050
1000,14060
1000,14070
1000,14080
1000,14090
1000,14100
1000,14110
1000,14120
1000,14130
1000,14140
1000,14150
1000,14160
1000,14170
1000,14180
1000,14190
1000,14200
1000,14210
1000,14220
1000,14230
1000,14240
1000,14250
1000,14260
1000,14270
1000,14280
1000,14290
1000,14300
1000,14310
1000,14320
1000,14330
1000,14340
1000,14350
1000,14360
1000,14370
1000,14380
1000,14390
1000,14400
1000,14410
1000,14420
1000,14430
1000,14440
1000,14450
1000,14460
1000,14470
1000,14480
1000,14490
1000,14500
1000,14510
1000,14520
1000,14530
1000,14540
1000,14550
1000,14560
1000,14570
1000,14580
1000,14590
1000,14600
1000,14610
1000,14620
1000,14630
1000,14640
1000,14650
1000,14660
1000,14670
1000,14680
1000,14690
1000,14700
1000,14710
1000,14720
1000,14730
1000,14740
1000,14750
1000,14760
1000,14770
1000,14780
1000,14790
1000,14800
1000,14810
1000,14820
1000,14830
1000,14840
1000,14850
1000,14860
1000,14870
1000,14880
1000,14890
1000,14900
1000,14910
1000,14920
1000,14930
1000,14940
1000,14950
1000,14960
1000,14970
1000,14980
1000,14990
1000,15000
1000,15010
1000,15020
1000,15030
1000,15040
1000,15050
1000,15060
1000,15070
1000,15080
1000,15090
1000,15100
1000,15110
1000,15120
1000,15130
1000,15140
1000,15150
1000,15160
1000,15170
1000,15180
1000,15190
1000,15200
1000,15210
1000,15220
1000,15230
1000,15240
1000,15250
1000,15260
1000,15270
1000,15280
1000,15290
1000,15300
1000,15310
1000,15320
1000,15330
1000,15340
1000,15350
1000,15360
1000,15370
1000,15380
1000,15390
1000,15400
1000,15410
1000,15420
1000,15430
1000,15440
1000,15450
1000,15460
1000,15470
1000,15480
1000,15490
1000,15500
1000,15510
1000,15520
1000,15530
1000,15540
1000,15550
1000,15560
1000,15570
1000,15580
1000,15590
1000,15600
1000,15610
1000,15620
1000,15630
1000,15640
1000,15650
1000,15660
1000,15670
1000,15680
1000,15690
1000,15700
1000,15710
1000,15720
1000,15730
1000,15740
1000,15750
1000,15760
1000,15770
1000,15780
1000,15790
1000,15800
1000,15810
1000,15820
1000,15830
1000,15840
1000,15850
1000,15860
1000,15870
1000,15880
1000,15890
1000,15900
1000,15910
1000,15920
1000,15930
1000,15940
1000,15950
1000,15960
1000,15970
1000,15980
1000,15990
1000,16000
1000,16010
1000,16020
1000,16030
1000,16040
1000,16050
1000,16060
1000,16070
1000,16080
1000,16090
1000,16100
1000,16110
1000,16120
1000,16130
1000,16140
1000,16150
1000,16160
1000,16170
1000,16180
1000,16190
1000,16200
1000,16210
1000,16220
1000,16230
1000,16240
1000,16250
1000,16260
1000,16270
1000,16280
1000,16290
1000,16300
1000,16310
1000,16320
1000,16330
1000,16340
1000,16350
1000,16360
1000,16370
1000,16380
1000,16390
1000,16400
1000,16410
1000,16420
1000,16430
1000,16440
1000,16450
1000,16460
1000,16470
1000,16480
1000,16490
1000,16500
1000,16510
1000,16520
1000,16530
1000,16540
1000,16550
1000,16560
1000,16570
1000,16580
1000,16590
1000,16600
1000,16610
1000,16620
1000,16630
1000,16640
1000,16650
1000,16660
1000,16670
1000,16680
1000,16690
1000,16700
1000,16710
1000,16720
1000,16730
1000,16740
1000,16750
1000,16760
1000,16770
1000,16780
1000,16790
1000,16800
1000,16810
1000,16820
1000,16830
1000,16840
1000,16850
1000,16860
1000,16870
1000,16880
1000,16890
1000,16900
1000,16910
1000,16920
1000,16930
1000,16940
1000,16950
1000,16960
1000,16970
1000,16980
1000,16990
1000,17000
1000,17010
1000,17020
1000,17030
1000,17040
1000,17050
1000,17060
1000,17070
1000,17080
1000,17090
1000,17100
1000,17110
1000,17120
1000,17130
1000,17140
1000,17150
1000,17160
1000,17170
1000,17180
1000,17190
1000,17200
1000,17210
1000,17220
1000,17230
1000,17240
1000,17250
1000,17260
1000,17270
1000,17280
1000,17290
1000,17300
1000,17310
1000,17320
1000,17330
1000,17340
1000,17350
1000,17360
1000,17370
1000,17380
1000,17390
1000,17400
1000,17410
1000,17420
1000,17430
1000,17440
1000,17450
1000,17460
1000,17470
1000,17480
1000,17490
1000,17500
1000,17510
1000,17520
1000,17530
1000,17540
1000,17550
1000,17560
1000,17570
1000,17580
1000,17590
1000,17600
1000,17610
1000,17620
1000,17630
1000,17640
1000,17650
1000,17660
1000,17670
1000,17680
1000,17690
1000,17700
1000,17710
1000,17720
1000,17730
1000,17740
1000,17750
1000,17760
1000,17770
1000,17780
1000,17790
1000,17800
1000,17810
1000,17820
1000,17830
1000,17840
1000,17850
1000,17860
1000,17870
1000,17880
1000,17890
1000,17900
1000,17910
1000,17920
1000,17930
1000,17940
1000,17950
1000,17960
1000,17970
1000,17980
1000,17990
1000,18000
1000,18010
1000,18020
1000,18030
1000,18040
1000,18050
1000,18060
1000,18070
1000,18080
1000,18090
1000,18100
1000,18110
1000,18120
1000,18130
1000,18140
1000,18150
1000,18160
1000,18170
1000,18180
1000,18190
1000,18200
1000,18210
1000,18220
1000,18230
1000,18240
1000,18250
1000,18260
1000,18270
1000,18280
1000,18290
1000,18300
1000,18310
1000,18320
1000,18330
1000,18340
1000,18350
1000,18360
1000,18370
1000,18380
1000,18390
1000,18400
1000,18410
1000,18420
1000,18430
1000,18440
1000,18450
1000,18460
1000,18470
2000,18480
2000,18490
2000,18500
2000,18510
2000,18520
2000,18530
2000,18540
2000,18550
2000,18560
2000,18570
2000,18580
2000,18590
2000,18600
2000,18610
2000,18620
2000,18630
2000,18640
2000,18650
2000,18660
2000,18670
2000,18680
2000,18690
2000,18700
2000,18710
2000,18720
2000,18730
2000,18740
2000,18750
2000,18760
2000,18770
2000,18780
2000,18790
2000,18800
2000,18810
2000,18820
2000,18830
2000,18840
2000,18850
2000,18860
2000,18870
2000,18880
2000,18890
2000,18900
2000,18910
2000,18920
2000,18930
2000,18940
2000,18950
2000,18960
2000,18970
2000,18980
2000,18990
2000,19000
2000,19010
2000,19020
2000,19030
2000,19040
2000,19050
2000,19060
2000,19070
2000,19080
2000,19090
2000,19100
2000,19110
2000,19120
2000,19130
2000,19140
2000,19150
2000,19160
2000,19170
2000,19180
2000,19190
2000,19200
2000,19210
2000,19220
2000,19230
2000,19240
2000,19250
2000,19260
2000,19270
2000,19280
2000,19290
2000,19300
2000,19310
2000,19320
2000,19330
2000,19340
2000,19350
2000,19360
2000,19370
2000,19380
2000,19390
2000,19400
2000,19410
2000,19420
2000,19430
2000,19440
2000,19450
2000,19460
2000,19470
2000,19480
2000,19490
2000,19500
2000,19510
2000,19520
2000,19530
2000,19540
2000,19550
2000,19560
2000,19570
2000,19580
2000,19590
2000,19600
2000,19610
2000,19620
2000,19630
2000,19640
2000,19650
2000,19660
2000,19670
2000,19680
2000,19690
2000,19700
2000,19710
2000,19720
2000,19730
2000,19740
2000,19750
2000,19760
2000,19770
2000,19780
2000,19790
2000,19800
2000,19810
2000,19820
2000,19830
2000,19840
2000,19850
2000,19860
2000,19870
2000,19880
2000,19890
2000,19900
2000,19910
2000,19920
2000,19930
2000,19940
2000,19950
2000,19960
2000,19970
2000,19980
2000,19990
2000,20000
2000,20010
2000,20020
2000,20030
2000,20040
2000,20050
2000,20060
2000,20070
2000,20080
2000,20090
2000,20100
2000,20110
2000,20120
2000,20130
2000,20140
2000,20150
2000,20160
2000,20170
2000,20180
2000,20190
2000,20200
2000,20210
2000,20220
2000,20230
2000,20240
2000,20250
2000,20260
2000,20270
2000,20280
2000,20290
2000,20300
2000,20310
2000,20320
2000,20330
2000,20340
2000,20350
2000,20360
2000,20370
2000,20380
2000,20390
2000,20400
2000,20410
2000,20420
2000,20430
2000,20440
2000,20450
2000,20460
2000,20470
2000,20480
2000,20490
2000,20500
2000,20510
2000,20520
2000,20530
2000,20540
2000,20550
2000,20560
2000,20570
2000,20580
2000,20590
2000,20600
2000,20610
2000,20620
2000,20630
2000,20640
2000,20650
2000,20660
2000,20670
2000,20680
2000,20690
2000,20700
2000,20710
2000,20720
2000,20730
2000,20740
2000,20750
2000,20760
2000,20770
2000,20780
2000,20790
2000,20800
2000,20810
2000,20820
2000,20830
2000,20840
2000,20850
2000,20860
2000,20870
2000,20880
2000,20890
2000,20900
2000,20910
2000,20920
2000,20930
2000,20940
2000,20950
2000,20960
2000,20970
2000,20980
2000,20990
2000,21000
2000,21010
2000,21020
2000,21030
2000,21040
2000,21050
2000,21060
2000,21070
2000,21080
2000,21090
2000,21100
2000,21110
2000,21120
2000,21130
2000,21140
2000,21150
2000,21160
2000,21170
2000,21180
2000,21190
2000,21200
2000,21210
2000,21220
2000,21230
2000,21240
2000,21250
2000,21260
2000,21270
2000,21280
2000,21290
2000,21300
2000,21310
2000,21320
2000,21330
2000,21340
2000,21350
2000,21360
2000,21370
2000,21380
2000,21390
2000,21400
2000,21410
2000,21420
2000,21430
2000,21440
2000,21450
2000,21460
2000,21470
2000,21480
2000,21490
2000,21500
2000,21510
2000,21520
2000,21530
2000,21540
2000,21550
2000,21560
2000,21570
2000,21580
2000,21590
2000,21600
2000,21610
2000,21620
2000,21630
2000,21640
2000,21650
2000,21660
2000,21670
2000,21680
2000,21690
2000,21700
2000,21710
2000,21720
2000,21730
2000,21740
2000,21750
2000,21760
2000,21770
2000,21780
2000,21790
2000,21800
2000,21810
2000,21820
2000,21830
2000,21840
2000,21850
2000,21860
2000,21870
2000,21880
2000,21890
2000,21900
2000,21910
2000,21920
2000,21930
2000,21940
2000,21950
2000,21960
2000,21970
2000,21980
2000,21990
2000,22000
2000,22010
2000,22020
2000,22030
2000,22040
2000,22050
2000,22060
2000,22070
2000,22080
2000,22090
2000,22100
2000,22110
2000,22120
2000,22130
2000,22140
2000,22150
2000,22160
2000,22170
2000,22180
2000,22190
2000,22200
2000,22210
2000,22220
2000,22230
2000,22240
2000,22250
2000,22260
2000,22270
2000,22280
2000,22290
2000,22300
2000,22310
2000,22320
2000,22330
2000,22340
2000,22350
2000,22360
2000,22370
2000,22380
2000,22390
2000,22400
2000,22410
2000,22420
2000,22430
2000,22440
2000,22450
2000,22460
2000,22470
2000,22480
2000,22490
2000,22500
2000,22510
2000,22520
2000,22530
2000,22540
2000,22550
2000,22560
2000,22570
2000,22580
2000,22590
2000,22600
2000,22610
2000,22620
2000,22630
2000,22640
2000,22650
2000,22660
2000,22670
2000,22680
2000,22690
2000,22700
2000,22710
2000,22720
2000,22730
2000,22740
2000,22750
2000,22760
2000,22770
2000,22780
2000,22790
2000,22800
2000,22810
2000,22820
2000,22830
2000,22840
2000,22850
2000,22860
2000,22870
2000,22880
2000,22890
2000,22900
2000,22910
2000,22920
2000,22930
2000,22940
2000,22950
2000,22960
2000,22970
2000,22980
2000,22990
2000,23000
2000,23010
2000,23020
2000,23030
2000,23040
2000,23050
2000,23060
2000,23070
2000,23080
2000,23090
2000,23100
2000,23110
2000,23120
2000,23130
2000,23140
2000,23150
2000,23160
2000,23170
2000,23180
2000,23190
2000,23200
2000,23210
2000,23220
2000,23230
2000,23240
2000,23250
2000,23260
2000,23270
2000,23280
2000,23290
2000,23300
2000,23310
2000,23320
2000,23330
2000,23340
2000,23350
2000,23360
2000,23370
2000,23380
2000,23390
2000,23400
2000,23410
2000,23420
2000,23430
2000,23440
2000,23450
2000,23460
2000,23470
2000,23480
2000,23490
2000,23500
2000,23510
2000,23520
2000,23530
2000,23540
2000,23550
2000,23560
2000,23570
2000,23580
2000,23590
2000,23600
2000,23610
2000,23620
2000,23630
2000,23640
2000,23650
2000,23660
2000,23670
2000,23680
2000,23690
2000,23700
2000,23710
2000,23720
2000,23730
2000,23740
2000,23750
2000,23760
2000,23770
2000,23780
2000,23790
2000,23800
2000,23810
2000,23820
2000,23830
2000,23840
2000,23850
2000,23860
2000,23870
2000,23880
2000,23890
2000,23900
2000,23910
2000,23920
2000,23930
2000,23940
2000,23950
2000,23960
2000,23970
2000,23980
2000,23990
2000,24000
2000,24010
2000,24020
2000,24030
2000,24040
2000,24050
2000,24060
2000,24070
2000,24080
2000,24090
2000,24100
2000,24110
2000,24120
2000,24130
2000,24140
2000,24150
2000,24160
2000,24170
2000,24180
2000,24190
2000,24200
2000,24210
2000,24220
2000,24230
2000,24240
2000,24250
2000,24260
2000,24270
2000,24280
2000,24290
2000,24300
2000,24310
2000,24320
2000,24330
2000,24340
2000,24350
2000,24360
2000,24370
2000,24380
2000,24390
2000,24400
2000,24410
